156
288.5,177.0:0,0,0,0
290.0,177.5:0,0,0,0
301.5,178.0:0,0,0,0
303.0,178.5:0,0,0,0
305.0,179.5:0,0,0,0
307.0,180.5:0,0,0,0
309.0,181.5:0,0,0,0
310.5,182.0:0,0,0,0
312.0,182.5:0,0,0,0
314.0,183.5:0,0,0,0
316.0,184.5:0,0,0,0
317.5,185.0:0,0,0,0
321.5,188.0:0,0,0,0
324.0,189.5:0,0,0,0
328.0,192.5:0,0,0,0
331.0,194.5:0,0,0,0
336.0,198.5:0,0,0,0
341.0,202.5:0,0,0,0
345.0,205.5:0,0,0,0
350.0,209.5:0,0,0,0
368.0,226.5:0,0,0,0
388.5,248.0:0,0,0,0
394.0,254.5:0,0,0,0
398.5,260.0:0,0,0,0
404.0,266.5:0,0,0,0
414.5,278.0:0,0,0,0
416.5,281.0:0,0,0,0
418.5,284.0:0,0,0,0
420.5,287.0:0,0,0,0
423.5,291.0:0,0,0,0
425.5,294.0:0,0,0,0
428.5,298.0:0,0,0,0
430.5,301.0:0,0,0,0
432.5,304.0:0,0,0,0
434.5,307.0:0,0,0,0
434.0,313.5:0,0,0,0
426.5,313.0:0,0,0,0
426.0,311.5:0,0,0,0
424.5,309.0:0,0,0,0
422.5,306.0:0,0,0,0
420.5,303.0:0,0,0,0
418.5,300.0:0,0,0,0
415.5,296.0:0,0,0,0
413.5,293.0:0,0,0,0
411.5,290.0:0,0,0,0
409.5,287.0:0,0,0,0
406.5,283.0:0,0,0,0
395.5,271.0:0,0,0,0
390.0,264.5:0,0,0,0
385.5,259.0:0,0,0,0
344.0,218.5:0,0,0,0
337.5,213.0:0,0,0,0
333.0,209.5:0,0,0,0
329.0,206.5:0,0,0,0
324.0,202.5:0,0,0,0
320.0,199.5:0,0,0,0
317.0,197.5:0,0,0,0
313.0,194.5:0,0,0,0
310.0,192.5:0,0,0,0
308.0,191.5:0,0,0,0
306.0,190.5:0,0,0,0
304.0,189.5:0,0,0,0
302.0,188.5:0,0,0,0
300.5,188.0:0,0,0,0
299.0,187.5:0,0,0,0
297.0,186.5:0,0,0,0
295.0,185.5:0,0,0,0
293.5,185.0:0,0,0,0
292.0,184.5:0,0,0,0
255.5,185.0:0,0,0,0
254.0,185.5:0,0,0,0
247.0,186.5:0,0,0,0
245.5,187.0:0,0,0,0
244.0,187.5:0,0,0,0
242.0,188.5:0,0,0,0
240.0,189.5:0,0,0,0
238.0,190.5:0,0,0,0
236.0,191.5:0,0,0,0
234.0,192.5:0,0,0,0
232.0,193.5:0,0,0,0
229.0,195.5:0,0,0,0
227.0,196.5:0,0,0,0
211.5,213.0:0,0,0,0
207.5,218.0:0,0,0,0
203.5,223.0:0,0,0,0
200.5,227.0:0,0,0,0
197.5,231.0:0,0,0,0
195.5,234.0:0,0,0,0
194.5,236.0:0,0,0,0
192.5,239.0:0,0,0,0
191.5,241.0:0,0,0,0
190.5,243.0:0,0,0,0
189.5,245.0:0,0,0,0
188.5,247.0:0,0,0,0
187.5,249.0:0,0,0,0
186.5,251.0:0,0,0,0
185.5,253.0:0,0,0,0
184.5,255.0:0,0,0,0
183.5,257.0:0,0,0,0
182.5,259.0:0,0,0,0
182.0,260.5:0,0,0,0
181.5,262.0:0,0,0,0
180.5,264.0:0,0,0,0
179.5,266.0:0,0,0,0
179.0,267.5:0,0,0,0
178.5,269.0:0,0,0,0
178.0,271.5:0,0,0,0
177.5,273.0:0,0,0,0
177.0,275.5:0,0,0,0
176.5,277.0:0,0,0,0
176.0,299.5:0,0,0,0
168.5,299.0:0,0,0,0
169.0,271.5:0,0,0,0
169.5,270.0:0,0,0,0
170.0,267.5:0,0,0,0
170.5,266.0:0,0,0,0
171.0,263.5:0,0,0,0
171.5,262.0:0,0,0,0
172.0,259.5:0,0,0,0
172.5,258.0:0,0,0,0
173.5,256.0:0,0,0,0
174.5,254.0:0,0,0,0
175.0,252.5:0,0,0,0
175.5,251.0:0,0,0,0
176.5,249.0:0,0,0,0
177.5,247.0:0,0,0,0
178.0,245.5:0,0,0,0
178.5,244.0:0,0,0,0
180.5,241.0:0,0,0,0
181.5,239.0:0,0,0,0
182.5,237.0:0,0,0,0
183.5,235.0:0,0,0,0
184.5,233.0:0,0,0,0
185.5,231.0:0,0,0,0
186.5,229.0:0,0,0,0
187.5,227.0:0,0,0,0
190.5,223.0:0,0,0,0
193.5,219.0:0,0,0,0
195.5,216.0:0,0,0,0
199.5,211.0:0,0,0,0
203.5,206.0:0,0,0,0
207.5,201.0:0,0,0,0
219.0,190.5:0,0,0,0
221.0,189.5:0,0,0,0
223.0,188.5:0,0,0,0
226.0,186.5:0,0,0,0
228.0,185.5:0,0,0,0
231.0,183.5:0,0,0,0
232.5,183.0:0,0,0,0
234.0,182.5:0,0,0,0
236.0,181.5:0,0,0,0
238.0,180.5:0,0,0,0
240.0,179.5:0,0,0,0
242.0,178.5:0,0,0,0
249.0,177.5:0,0,0,0
256.0,176.5:0,0,0,0
156
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
121,122
122,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
141,142
142,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
150,151
151,152
152,153
153,154
154,155
155,0
154
193.5,219.0:0.0,0.0,1.0,1.0
195.5,216.0:0.0,0.0,1.0,1.0
203.5,223.0:0.0,0.0,1.0,1.0
197.5,231.0:0.0,0.0,1.0,1.0
187.5,227.0:0.0,0.0,1.0,1.0
190.5,223.0:0.0,0.0,1.0,1.0
193.5,219.0:0.0,0.0,1.0,1.0
200.5,227.0:0.0,0.0,1.0,1.0
190.5,223.0:0.0,0.0,1.0,1.0
211.5,213.0:0.0,0.0,1.0,1.0
199.5,211.0:0.0,0.0,1.0,1.0
203.5,206.0:0.0,0.0,1.0,1.0
203.5,223.0:0.0,0.0,1.0,1.0
200.5,227.0:0.0,0.0,1.0,1.0
193.5,219.0:0.0,0.0,1.0,1.0
199.5,211.0:0.0,0.0,1.0,1.0
207.5,218.0:0.0,0.0,1.0,1.0
195.5,216.0:0.0,0.0,1.0,1.0
207.5,218.0:0.0,0.0,1.0,1.0
203.5,223.0:0.0,0.0,1.0,1.0
195.5,216.0:0.0,0.0,1.0,1.0
203.5,206.0:0.0,0.0,1.0,1.0
207.5,201.0:0.0,0.0,1.0,1.0
211.5,213.0:0.0,0.0,1.0,1.0
197.5,231.0:0.0,0.0,1.0,1.0
190.5,223.0:0.0,0.0,1.0,1.0
200.5,227.0:0.0,0.0,1.0,1.0
184.5,233.0:0.0,0.0,1.0,1.0
185.5,231.0:0.0,0.0,1.0,1.0
194.5,236.0:0.0,0.0,1.0,1.0
190.5,243.0:0.0,0.0,1.0,1.0
181.5,239.0:0.0,0.0,1.0,1.0
182.5,237.0:0.0,0.0,1.0,1.0
191.5,241.0:0.0,0.0,1.0,1.0
182.5,237.0:0.0,0.0,1.0,1.0
183.5,235.0:0.0,0.0,1.0,1.0
184.5,233.0:0.0,0.0,1.0,1.0
192.5,239.0:0.0,0.0,1.0,1.0
183.5,235.0:0.0,0.0,1.0,1.0
187.5,227.0:0.0,0.0,1.0,1.0
195.5,234.0:0.0,0.0,1.0,1.0
186.5,229.0:0.0,0.0,1.0,1.0
195.5,234.0:0.0,0.0,1.0,1.0
187.5,227.0:0.0,0.0,1.0,1.0
197.5,231.0:0.0,0.0,1.0,1.0
194.5,236.0:0.0,0.0,1.0,1.0
192.5,239.0:0.0,0.0,1.0,1.0
184.5,233.0:0.0,0.0,1.0,1.0
185.5,231.0:0.0,0.0,1.0,1.0
195.5,234.0:0.0,0.0,1.0,1.0
194.5,236.0:0.0,0.0,1.0,1.0
185.5,231.0:0.0,0.0,1.0,1.0
186.5,229.0:0.0,0.0,1.0,1.0
195.5,234.0:0.0,0.0,1.0,1.0
192.5,239.0:0.0,0.0,1.0,1.0
191.5,241.0:0.0,0.0,1.0,1.0
183.5,235.0:0.0,0.0,1.0,1.0
234.0,192.5:0.0,0.0,1.0,1.0
228.0,185.5:0.0,0.0,1.0,1.0
231.0,183.5:0.0,0.0,1.0,1.0
229.0,195.5:0.0,0.0,1.0,1.0
223.0,188.5:0.0,0.0,1.0,1.0
226.0,186.5:0.0,0.0,1.0,1.0
221.0,189.5:0.0,0.0,1.0,1.0
223.0,188.5:0.0,0.0,1.0,1.0
227.0,196.5:0.0,0.0,1.0,1.0
232.0,193.5:0.0,0.0,1.0,1.0
226.0,186.5:0.0,0.0,1.0,1.0
228.0,185.5:0.0,0.0,1.0,1.0
240.0,189.5:0.0,0.0,1.0,1.0
236.0,181.5:0.0,0.0,1.0,1.0
238.0,180.5:0.0,0.0,1.0,1.0
234.0,182.5:0.0,0.0,1.0,1.0
236.0,191.5:0.0,0.0,1.0,1.0
232.5,183.0:0.0,0.0,1.0,1.0
236.0,191.5:0.0,0.0,1.0,1.0
231.0,183.5:0.0,0.0,1.0,1.0
232.5,183.0:0.0,0.0,1.0,1.0
234.0,182.5:0.0,0.0,1.0,1.0
236.0,181.5:0.0,0.0,1.0,1.0
240.0,189.5:0.0,0.0,1.0,1.0
242.0,188.5:0.0,0.0,1.0,1.0
240.0,189.5:0.0,0.0,1.0,1.0
238.0,180.5:0.0,0.0,1.0,1.0
221.0,189.5:0.0,0.0,1.0,1.0
227.0,196.5:0.0,0.0,1.0,1.0
219.0,190.5:0.0,0.0,1.0,1.0
223.0,188.5:0.0,0.0,1.0,1.0
229.0,195.5:0.0,0.0,1.0,1.0
227.0,196.5:0.0,0.0,1.0,1.0
207.5,218.0:0.0,0.0,1.0,1.0
199.5,211.0:0.0,0.0,1.0,1.0
211.5,213.0:0.0,0.0,1.0,1.0
211.5,213.0:0.0,0.0,1.0,1.0
207.5,201.0:0.0,0.0,1.0,1.0
227.0,196.5:0.0,0.0,1.0,1.0
207.5,201.0:0.0,0.0,1.0,1.0
219.0,190.5:0.0,0.0,1.0,1.0
227.0,196.5:0.0,0.0,1.0,1.0
236.0,191.5:0.0,0.0,1.0,1.0
234.0,182.5:0.0,0.0,1.0,1.0
238.0,190.5:0.0,0.0,1.0,1.0
229.0,195.5:0.0,0.0,1.0,1.0
226.0,186.5:0.0,0.0,1.0,1.0
232.0,193.5:0.0,0.0,1.0,1.0
232.0,193.5:0.0,0.0,1.0,1.0
228.0,185.5:0.0,0.0,1.0,1.0
234.0,192.5:0.0,0.0,1.0,1.0
234.0,192.5:0.0,0.0,1.0,1.0
231.0,183.5:0.0,0.0,1.0,1.0
236.0,191.5:0.0,0.0,1.0,1.0
234.0,182.5:0.0,0.0,1.0,1.0
240.0,189.5:0.0,0.0,1.0,1.0
238.0,190.5:0.0,0.0,1.0,1.0
238.0,180.5:0.0,0.0,1.0,1.0
240.0,179.5:0.0,0.0,1.0,1.0
244.0,187.5:0.0,0.0,1.0,1.0
180.5,264.0:0.0,0.0,1.0,1.0
171.5,262.0:0.0,0.0,1.0,1.0
172.0,259.5:0.0,0.0,1.0,1.0
171.5,262.0:0.0,0.0,1.0,1.0
179.5,266.0:0.0,0.0,1.0,1.0
171.0,263.5:0.0,0.0,1.0,1.0
172.0,259.5:0.0,0.0,1.0,1.0
172.5,258.0:0.0,0.0,1.0,1.0
181.5,262.0:0.0,0.0,1.0,1.0
175.0,252.5:0.0,0.0,1.0,1.0
183.5,257.0:0.0,0.0,1.0,1.0
174.5,254.0:0.0,0.0,1.0,1.0
174.5,254.0:0.0,0.0,1.0,1.0
182.5,259.0:0.0,0.0,1.0,1.0
173.5,256.0:0.0,0.0,1.0,1.0
184.5,255.0:0.0,0.0,1.0,1.0
175.0,252.5:0.0,0.0,1.0,1.0
175.5,251.0:0.0,0.0,1.0,1.0
182.0,260.5:0.0,0.0,1.0,1.0
172.5,258.0:0.0,0.0,1.0,1.0
173.5,256.0:0.0,0.0,1.0,1.0
184.5,255.0:0.0,0.0,1.0,1.0
175.5,251.0:0.0,0.0,1.0,1.0
176.5,249.0:0.0,0.0,1.0,1.0
177.5,273.0:0.0,0.0,1.0,1.0
169.5,270.0:0.0,0.0,1.0,1.0
178.0,271.5:0.0,0.0,1.0,1.0
176.5,277.0:0.0,0.0,1.0,1.0
168.5,299.0:0.0,0.0,1.0,1.0
169.0,271.5:0.0,0.0,1.0,1.0
169.5,270.0:0.0,0.0,1.0,1.0
177.5,273.0:0.0,0.0,1.0,1.0
169.0,271.5:0.0,0.0,1.0,1.0
170.0,267.5:0.0,0.0,1.0,1.0
178.0,271.5:0.0,0.0,1.0,1.0
169.5,270.0:0.0,0.0,1.0,1.0
177.5,273.0:0.0,0.0,1.0,1.0
177.0,275.5:0.0,0.0,1.0,1.0
169.0,271.5:0.0,0.0,1.0,1.0
171.0,263.5:0.0,0.0,1.0,1.0
179.0,267.5:0.0,0.0,1.0,1.0
170.5,266.0:0.0,0.0,1.0,1.0
176.0,299.5:0.0,0.0,1.0,1.0
168.5,299.0:0.0,0.0,1.0,1.0
176.5,277.0:0.0,0.0,1.0,1.0
176.5,277.0:0.0,0.0,1.0,1.0
169.0,271.5:0.0,0.0,1.0,1.0
177.0,275.5:0.0,0.0,1.0,1.0
170.0,267.5:0.0,0.0,1.0,1.0
170.5,266.0:0.0,0.0,1.0,1.0
178.5,269.0:0.0,0.0,1.0,1.0
176.5,249.0:0.0,0.0,1.0,1.0
177.5,247.0:0.0,0.0,1.0,1.0
185.5,253.0:0.0,0.0,1.0,1.0
187.5,249.0:0.0,0.0,1.0,1.0
178.0,245.5:0.0,0.0,1.0,1.0
178.5,244.0:0.0,0.0,1.0,1.0
186.5,251.0:0.0,0.0,1.0,1.0
185.5,253.0:0.0,0.0,1.0,1.0
177.5,247.0:0.0,0.0,1.0,1.0
187.5,249.0:0.0,0.0,1.0,1.0
186.5,251.0:0.0,0.0,1.0,1.0
178.0,245.5:0.0,0.0,1.0,1.0
185.5,253.0:0.0,0.0,1.0,1.0
184.5,255.0:0.0,0.0,1.0,1.0
176.5,249.0:0.0,0.0,1.0,1.0
178.5,244.0:0.0,0.0,1.0,1.0
180.5,241.0:0.0,0.0,1.0,1.0
188.5,247.0:0.0,0.0,1.0,1.0
189.5,245.0:0.0,0.0,1.0,1.0
181.5,239.0:0.0,0.0,1.0,1.0
190.5,243.0:0.0,0.0,1.0,1.0
188.5,247.0:0.0,0.0,1.0,1.0
187.5,249.0:0.0,0.0,1.0,1.0
178.5,244.0:0.0,0.0,1.0,1.0
189.5,245.0:0.0,0.0,1.0,1.0
188.5,247.0:0.0,0.0,1.0,1.0
180.5,241.0:0.0,0.0,1.0,1.0
189.5,245.0:0.0,0.0,1.0,1.0
180.5,241.0:0.0,0.0,1.0,1.0
181.5,239.0:0.0,0.0,1.0,1.0
182.5,237.0:0.0,0.0,1.0,1.0
191.5,241.0:0.0,0.0,1.0,1.0
190.5,243.0:0.0,0.0,1.0,1.0
171.5,262.0:0.0,0.0,1.0,1.0
180.5,264.0:0.0,0.0,1.0,1.0
179.5,266.0:0.0,0.0,1.0,1.0
178.0,271.5:0.0,0.0,1.0,1.0
170.0,267.5:0.0,0.0,1.0,1.0
178.5,269.0:0.0,0.0,1.0,1.0
178.5,269.0:0.0,0.0,1.0,1.0
170.5,266.0:0.0,0.0,1.0,1.0
179.0,267.5:0.0,0.0,1.0,1.0
179.0,267.5:0.0,0.0,1.0,1.0
171.0,263.5:0.0,0.0,1.0,1.0
179.5,266.0:0.0,0.0,1.0,1.0
183.5,257.0:0.0,0.0,1.0,1.0
175.0,252.5:0.0,0.0,1.0,1.0
184.5,255.0:0.0,0.0,1.0,1.0
181.5,262.0:0.0,0.0,1.0,1.0
180.5,264.0:0.0,0.0,1.0,1.0
172.0,259.5:0.0,0.0,1.0,1.0
172.5,258.0:0.0,0.0,1.0,1.0
182.0,260.5:0.0,0.0,1.0,1.0
181.5,262.0:0.0,0.0,1.0,1.0
182.5,259.0:0.0,0.0,1.0,1.0
174.5,254.0:0.0,0.0,1.0,1.0
183.5,257.0:0.0,0.0,1.0,1.0
182.0,260.5:0.0,0.0,1.0,1.0
173.5,256.0:0.0,0.0,1.0,1.0
182.5,259.0:0.0,0.0,1.0,1.0
186.5,251.0:0.0,0.0,1.0,1.0
177.5,247.0:0.0,0.0,1.0,1.0
178.0,245.5:0.0,0.0,1.0,1.0
254.0,185.5:0.0,0.0,1.0,1.0
249.0,177.5:0.0,0.0,1.0,1.0
256.0,176.5:0.0,0.0,1.0,1.0
255.5,185.0:0.0,0.0,1.0,1.0
254.0,185.5:0.0,0.0,1.0,1.0
256.0,176.5:0.0,0.0,1.0,1.0
249.0,177.5:0.0,0.0,1.0,1.0
247.0,186.5:0.0,0.0,1.0,1.0
242.0,178.5:0.0,0.0,1.0,1.0
256.0,176.5:0.0,0.0,1.0,1.0
288.5,177.0:0.0,0.0,1.0,1.0
255.5,185.0:0.0,0.0,1.0,1.0
288.5,177.0:0.0,0.0,1.0,1.0
290.0,177.5:0.0,0.0,1.0,1.0
292.0,184.5:0.0,0.0,1.0,1.0
290.0,177.5:0.0,0.0,1.0,1.0
293.5,185.0:0.0,0.0,1.0,1.0
292.0,184.5:0.0,0.0,1.0,1.0
293.5,185.0:0.0,0.0,1.0,1.0
290.0,177.5:0.0,0.0,1.0,1.0
301.5,178.0:0.0,0.0,1.0,1.0
293.5,185.0:0.0,0.0,1.0,1.0
301.5,178.0:0.0,0.0,1.0,1.0
295.0,185.5:0.0,0.0,1.0,1.0
288.5,177.0:0.0,0.0,1.0,1.0
292.0,184.5:0.0,0.0,1.0,1.0
255.5,185.0:0.0,0.0,1.0,1.0
254.0,185.5:0.0,0.0,1.0,1.0
247.0,186.5:0.0,0.0,1.0,1.0
249.0,177.5:0.0,0.0,1.0,1.0
242.0,188.5:0.0,0.0,1.0,1.0
238.0,180.5:0.0,0.0,1.0,1.0
244.0,187.5:0.0,0.0,1.0,1.0
245.5,187.0:0.0,0.0,1.0,1.0
244.0,187.5:0.0,0.0,1.0,1.0
242.0,178.5:0.0,0.0,1.0,1.0
247.0,186.5:0.0,0.0,1.0,1.0
245.5,187.0:0.0,0.0,1.0,1.0
